11;19
10;19
10;18
10;17
10;16
11;16
11;15
11;14
12;14
12;13
13;13
14;13
14;12
14;11
14;10
14;9
14;8
14;7
15;7
15;6
15;5
15;4
15;3
15;2
15;1
16;1
17;1
18;1
19;1
19;2
19;1
18;1
17;1
16;1
15;1
14;1
13;1
13;2
12;2
11;2
10;2
9;2
8;2
7;2
6;2
5;2
5;3
5;4
5;5
5;6
5;7
5;8
5;9
5;10
5;11
5;12
5;13
6;13
5;13
5;12
5;11
5;10
5;9
5;8
5;7
5;6
5;5
5;4
5;3
6;3
7;3
8;3
9;3
10;3
11;3
12;3
13;3
14;3
15;3
14;3
13;3
12;3
11;3
10;3
9;3
8;3
8;2
7;2
6;2
5;2
4;2
3;2
2;2
